label,word_count,character_count,capital_letters_count,digit_count,punctuation_count,capital_ratio,digit_ratio,punctuation_ratio,sentiment_score,rating
1,17,79,2,0,2,0.025316456,0,0.025316456,0.1796,5
1,18,89,1,0,2,0.011235955,0,0.02247191,0.4404,5
1,17,76,4,2,3,0.052631579,0.026315789,0.039473684,0.4404,5
1,14,73,0,0,2,0,0,0.02739726,0.7845,5
1,10,56,2,2,4,0.035714286,0.035714286,0.071428571,-0.4939,1
1,16,81,3,0,3,0.037037037,0,0.037037037,0.1754,3
1,18,97,1,0,2,0.010309278,0,0.020618557,-0.1263,4
1,12,59,1,0,3,0.016949153,0,0.050847458,-0.481,2
1,11,73,0,0,5,0,0,0.068493151,0.5719,5
1,16,74,2,0,3,0.027027027,0,0.040540541,0.7227,2
1,17,80,3,1,2,0.0375,0.0125,0.025,0.8313,5
1,17,85,3,0,3,0.035294118,0,0.035294118,0.807,5
1,19,87,2,0,1,0.022988506,0,0.011494253,0.8519,5
1,13,76,2,0,2,0.026315789,0,0.026315789,0.8834,5
1,19,79,3,1,1,0.037974684,0.012658228,0.012658228,0,1
1,18,89,2,0,2,0.02247191,0,0.02247191,0.079,5
1,15,67,2,0,2,0.029850746,0,0.029850746,0,4
1,15,73,3,0,3,0.04109589,0,0.04109589,-0.2755,4
1,17,92,2,0,2,0.02173913,0,0.02173913,0.8934,5
1,16,79,2,0,2,0.025316456,0,0.025316456,0.6597,3
1,15,74,6,0,3,0.081081081,0,0.040540541,0.9313,5
1,17,85,2,0,1,0.023529412,0,0.011764706,0.6705,5
1,16,87,1,0,2,0.011494253,0,0.022988506,0.3716,4
1,12,79,0,0,4,0,0,0.050632911,-0.3457,2
1,14,70,3,0,3,0.042857143,0,0.042857143,0.5927,2
1,18,95,2,0,1,0.021052632,0,0.010526316,0.5859,5
1,14,68,0,0,4,0,0,0.058823529,0.5098,3
1,14,92,5,0,3,0.054347826,0,0.032608696,0.9339,5
1,16,84,3,0,2,0.035714286,0,0.023809524,0.8555,5
1,18,84,1,2,1,0.011904762,0.023809524,0.011904762,-0.0798,4
1,17,83,3,0,3,0.036144578,0,0.036144578,0.5994,5
1,18,81,1,0,2,0.012345679,0,0.024691358,0.5719,2
1,15,94,4,0,3,0.042553191,0,0.031914894,0.5719,5
1,17,78,1,0,1,0.012820513,0,0.012820513,0.4927,5
1,17,88,3,0,2,0.034090909,0,0.022727273,0.8008,5
1,18,88,1,0,3,0.011363636,0,0.034090909,0.8715,5
1,15,68,2,0,4,0.029411765,0,0.058823529,0.4215,5
1,16,78,3,0,2,0.038461538,0,0.025641026,0.8442,5
0,7,49,1,2,7,0.020408163,0.040816327,0.142857143,0.6369,5
0,9,51,1,0,1,0.019607843,0,0.019607843,0.6997,5
0,10,56,0,0,4,0,0,0.071428571,0.6705,5
0,10,57,2,0,2,0.035087719,0,0.035087719,0.5411,5
0,10,49,2,0,2,0.040816327,0,0.040816327,0.7506,5
0,9,51,2,0,1,0.039215686,0,0.019607843,0.8481,5
0,9,52,2,0,2,0.038461538,0,0.038461538,0.7845,5
0,10,62,1,0,3,0.016129032,0,0.048387097,-0.5445,1
0,10,50,1,0,2,0.02,0,0.04,-0.4939,3
0,9,54,0,3,2,0,0.055555556,0.037037037,0.8344,5
0,10,42,1,0,1,0.023809524,0,0.023809524,0.6556,4
0,10,55,1,0,1,0.018181818,0,0.018181818,0.4927,4
0,10,51,1,0,0,0.019607843,0,0,0.6478,5
0,10,61,2,0,1,0.032786885,0,0.016393443,0.7096,5
0,10,48,0,0,2,0,0,0.041666667,0.6369,5
0,10,52,1,0,3,0.019230769,0,0.057692308,0,4
0,10,45,1,0,1,0.022222222,0,0.022222222,0.7579,5
0,9,51,2,3,3,0.039215686,0.058823529,0.058823529,0.8957,5
0,10,46,1,0,1,0.02173913,0,0.02173913,0.6369,5
0,10,52,0,1,1,0,0.019230769,0.019230769,0.8395,5
0,10,47,1,0,2,0.021276596,0,0.042553191,0.7506,5
0,10,50,1,0,2,0.02,0,0.04,0.5566,5
0,9,56,2,0,3,0.035714286,0,0.053571429,0.9231,5
0,10,40,1,0,0,0.025,0,0,-0.1531,4
0,10,46,1,0,1,0.02173913,0,0.02173913,0.5562,5
0,10,61,2,0,3,0.032786885,0,0.049180328,0.2023,5
0,10,45,3,1,1,0.066666667,0.022222222,0.022222222,0.636,5
0,10,54,2,0,2,0.037037037,0,0.037037037,0.7906,5
0,9,53,4,0,3,0.075471698,0,0.056603774,0.5719,5
0,9,64,2,1,3,0.03125,0.015625,0.046875,0.855,5
0,10,41,1,0,1,0.024390244,0,0.024390244,0.6696,5
0,9,59,2,0,6,0.033898305,0,0.101694915,0.7424,5
0,10,50,1,0,1,0.02,0,0.02,-0.128,5
0,10,46,15,0,2,0.326086957,0,0.043478261,0.9539,5
0,10,52,1,0,0,0.019230769,0,0,0,2
0,9,47,2,0,3,0.042553191,0,0.063829787,0.8902,5
0,10,47,2,0,1,0.042553191,0,0.021276596,0.836,5
0,7,44,1,0,3,0.022727273,0,0.068181818,0.3919,5
0,10,46,0,0,0,0,0,0,0.8957,5
0,10,45,1,0,2,0.022222222,0,0.044444444,0.2617,2
0,10,54,1,0,1,0.018518519,0,0.018518519,0.3612,5
0,10,56,1,0,1,0.017857143,0,0.017857143,0.6369,5
0,10,51,1,0,0,0.019607843,0,0,0.4939,4
0,9,51,2,0,2,0.039215686,0,0.039215686,0.6785,5
0,10,63,0,0,3,0,0,0.047619048,0.6369,5
0,9,41,0,0,1,0,0,0.024390244,0.7665,5
0,7,40,0,0,1,0,0,0.025,0.7717,4
1,15,82,2,0,4,0.024390244,0,0.048780488,-0.09,5
1,15,88,3,0,3,0.034090909,0,0.034090909,0.8666,1
1,15,68,2,0,4,0.029411765,0,0.058823529,0.3291,3
1,18,92,2,0,2,0.02173913,0,0.02173913,-0.1513,5
1,18,80,2,0,1,0.025,0,0.0125,0.4215,5
1,18,87,1,0,2,0.011494253,0,0.022988506,-0.0038,5
1,17,84,2,0,1,0.023809524,0,0.011904762,0.6486,5
1,17,81,1,0,2,0.012345679,0,0.024691358,0,5
1,18,74,2,0,1,0.027027027,0,0.013513514,0.5719,5
1,17,83,3,0,2,0.036144578,0,0.024096386,0.5106,4
1,13,62,1,0,3,0.016129032,0,0.048387097,0.5859,5
1,15,76,9,0,2,0.118421053,0,0.026315789,0.8938,5
1,15,85,2,0,2,0.023529412,0,0.023529412,0.7906,5
1,17,85,2,0,2,0.023529412,0,0.023529412,0.2382,5
1,16,91,2,0,3,0.021978022,0,0.032967033,0.9393,5
1,9,71,3,0,5,0.042253521,0,0.070422535,0.5719,5
1,14,83,2,0,5,0.024096386,0,0.060240964,0.4867,5
1,17,82,3,0,2,0.036585366,0,0.024390244,0.4295,5
1,17,80,2,0,2,0.025,0,0.025,0.8555,5
1,12,77,4,0,4,0.051948052,0,0.051948052,0.9425,5
1,15,84,3,0,2,0.035714286,0,0.023809524,0.6361,5
1,13,73,1,0,2,0.01369863,0,0.02739726,0.1531,5
1,16,73,3,0,2,0.04109589,0,0.02739726,0.8999,5
1,14,70,4,0,4,0.057142857,0,0.057142857,0.9117,5
1,14,81,3,0,3,0.037037037,0,0.037037037,0,5
1,15,73,2,0,1,0.02739726,0,0.01369863,0.7964,5
1,17,81,3,1,2,0.037037037,0.012345679,0.024691358,0.6249,4
1,12,79,4,0,4,0.050632911,0,0.050632911,0.9122,4
1,17,88,3,0,2,0.034090909,0,0.022727273,0.7096,5
1,14,72,2,1,2,0.027777778,0.013888889,0.027777778,0.7964,5
1,16,82,3,0,3,0.036585366,0,0.036585366,0.0992,5
1,12,68,5,0,4,0.073529412,0,0.058823529,-0.7556,1
1,16,81,3,0,2,0.037037037,0,0.024691358,0.9151,5
1,11,54,2,0,3,0.037037037,0,0.055555556,0.6369,5
1,16,66,3,1,2,0.045454545,0.015151515,0.03030303,0.8745,5
1,18,84,2,0,2,0.023809524,0,0.023809524,0.9042,5
1,14,77,2,0,4,0.025974026,0,0.051948052,0.6249,5
1,14,65,2,0,5,0.030769231,0,0.076923077,0,1
1,19,90,1,0,1,0.011111111,0,0.011111111,0.6114,1
1,17,79,3,0,1,0.037974684,0,0.012658228,0.6696,5
1,15,88,4,0,3,0.045454545,0,0.034090909,0.9169,5
1,16,74,1,0,2,0.013513514,0,0.027027027,-0.2755,3
1,12,63,22,0,4,0.349206349,0,0.063492063,-0.3717,5
1,16,85,3,0,3,0.035294118,0,0.035294118,0.3291,5
1,16,83,2,0,3,0.024096386,0,0.036144578,0.7269,5
1,19,99,2,0,1,0.02020202,0,0.01010101,0.7351,5
1,11,90,2,0,6,0.022222222,0,0.066666667,0.9274,3
0,11,56,2,0,3,0.035714286,0,0.053571429,0.7494,5
0,11,48,2,0,1,0.041666667,0,0.020833333,0,3
0,10,46,2,0,4,0.043478261,0,0.086956522,0.802,5
0,11,63,2,0,4,0.031746032,0,0.063492063,0.802,5
0,10,49,6,0,1,0.12244898,0,0.020408163,0.8286,5
0,11,50,0,1,1,0,0.02,0.02,0.8126,5
0,11,47,1,0,1,0.021276596,0,0.021276596,0.8122,5
0,11,61,1,0,1,0.016393443,0,0.016393443,0.6249,5
0,11,51,0,0,2,0,0,0.039215686,0.6757,3
0,10,64,2,0,3,0.03125,0,0.046875,0,4
0,9,56,1,0,4,0.017857143,0,0.071428571,0.902,5
0,11,55,2,0,1,0.036363636,0,0.018181818,0.3384,5
0,11,64,2,0,0,0.03125,0,0,0.6908,5
0,11,72,2,0,3,0.027777778,0,0.041666667,0.7845,5
0,11,66,2,0,3,0.03030303,0,0.045454545,0.6988,5
0,11,56,2,0,3,0.035714286,0,0.053571429,-0.6908,2
0,11,50,10,0,3,0.2,0,0.06,0.7896,3
0,11,46,1,0,1,0.02173913,0,0.02173913,0.7548,5
0,11,51,3,0,1,0.058823529,0,0.019607843,0.5994,5
0,11,62,3,0,4,0.048387097,0,0.064516129,0.8519,5
0,7,53,0,3,5,0,0.056603774,0.094339623,0.5719,5
0,11,68,1,0,2,0.014705882,0,0.029411765,0.5719,5
0,11,53,1,0,1,0.018867925,0,0.018867925,0,5
0,11,62,1,0,1,0.016129032,0,0.016129032,0.5046,5
0,11,56,1,0,1,0.017857143,0,0.017857143,0.3818,5
0,9,56,0,0,3,0,0,0.053571429,0.3612,5
0,11,61,1,0,3,0.016393443,0,0.049180328,0.4019,3
0,9,55,3,0,4,0.054545455,0,0.072727273,0.8395,5
0,10,61,3,2,6,0.049180328,0.032786885,0.098360656,0.7568,5
0,11,66,1,0,0,0.015151515,0,0,0.6369,5
0,9,61,7,0,3,0.114754098,0,0.049180328,0.9204,5
0,11,61,1,0,1,0.016393443,0,0.016393443,0.7684,5
0,11,49,1,0,0,0.020408163,0,0,0.7579,5
0,10,57,1,0,0,0.01754386,0,0,0.765,5
0,10,55,1,0,3,0.018181818,0,0.054545455,0.2732,3
0,11,64,2,0,3,0.03125,0,0.046875,0.7249,5
0,11,61,2,0,2,0.032786885,0,0.032786885,0.6696,5
0,11,62,2,0,1,0.032258065,0,0.016129032,0.6369,5
0,10,56,3,0,4,0.053571429,0,0.071428571,0.743,5
0,11,52,1,0,1,0.019230769,0,0.019230769,0,5
0,10,61,2,0,4,0.032786885,0,0.06557377,0.9477,5
0,11,55,1,0,1,0.018181818,0,0.018181818,0.7264,5
0,11,49,1,0,0,0.020408163,0,0,0.4767,5
0,11,54,1,0,1,0.018518519,0,0.018518519,-0.3549,3
0,11,53,1,0,1,0.018867925,0,0.018867925,0.7964,5
0,10,67,53,0,4,0.791044776,0,0.059701493,0.2677,1
0,10,50,0,0,2,0,0,0.04,-0.6369,4
1,12,74,3,0,6,0.040540541,0,0.081081081,0.6705,5
1,15,68,2,0,2,0.029411765,0,0.029411765,0.6369,5
1,15,67,2,1,2,0.029850746,0.014925373,0.029850746,0.765,5
1,18,90,2,0,2,0.022222222,0,0.022222222,0.204,5
1,18,80,2,0,0,0.025,0,0,0,4
1,17,86,1,0,3,0.011627907,0,0.034883721,0.7003,5
1,17,82,2,0,2,0.024390244,0,0.024390244,0.5434,5
1,14,72,3,0,3,0.041666667,0,0.041666667,0.1761,5
1,18,87,2,0,2,0.022988506,0,0.022988506,-0.5256,5
1,15,77,2,0,1,0.025974026,0,0.012987013,0.6652,4
1,18,91,4,0,2,0.043956044,0,0.021978022,0.836,4
1,16,76,2,0,1,0.026315789,0,0.013157895,0.7506,5
1,18,83,3,1,2,0.036144578,0.012048193,0.024096386,-0.2755,4
1,15,77,2,0,3,0.025974026,0,0.038961039,0.3716,5
1,18,84,2,0,1,0.023809524,0,0.011904762,0.5719,5
1,14,79,3,0,3,0.037974684,0,0.037974684,0.8555,5
1,19,102,1,0,1,0.009803922,0,0.009803922,0.8834,5
1,17,78,3,0,2,0.038461538,0,0.025641026,0.7003,5
1,16,84,3,0,2,0.035714286,0,0.023809524,0.3818,5
1,16,82,2,0,2,0.024390244,0,0.024390244,0.796,5
1,19,94,2,0,1,0.021276596,0,0.010638298,0.6808,5
1,14,78,3,0,3,0.038461538,0,0.038461538,0.34,5
1,17,87,2,0,2,0.022988506,0,0.022988506,0.8126,5
1,18,89,2,0,1,0.02247191,0,0.011235955,0.3612,4
1,17,79,3,0,2,0.037974684,0,0.025316456,0.886,5
1,16,91,2,0,2,0.021978022,0,0.021978022,-0.101,5
1,18,81,2,0,1,0.024691358,0,0.012345679,0,3
1,13,71,2,0,4,0.028169014,0,0.056338028,0.5719,5
1,17,92,2,0,2,0.02173913,0,0.02173913,0.8737,5
1,18,83,2,0,2,0.024096386,0,0.024096386,0.27,5
1,12,72,4,0,2,0.055555556,0,0.027777778,0.8748,5
1,17,77,4,1,3,0.051948052,0.012987013,0.038961039,0.9299,5
1,12,64,12,0,3,0.1875,0,0.046875,0.8091,5
1,13,81,10,4,1,0.12345679,0.049382716,0.012345679,0.25,5
1,15,83,2,0,3,0.024096386,0,0.036144578,0.9029,4
1,15,65,3,0,2,0.046153846,0,0.030769231,0.9347,5
1,17,86,2,0,2,0.023255814,0,0.023255814,0.5994,5
1,16,71,1,0,3,0.014084507,0,0.042253521,0.6478,5
1,16,77,3,0,3,0.038961039,0,0.038961039,-0.4754,5
1,14,73,1,0,5,0.01369863,0,0.068493151,0.6361,5
1,16,84,1,0,1,0.011904762,0,0.011904762,0.7269,5
1,16,97,3,0,2,0.030927835,0,0.020618557,0.8316,5
1,17,81,2,0,3,0.024691358,0,0.037037037,-0.5256,5
1,18,81,3,0,1,0.037037037,0,0.012345679,0.34,5
1,18,74,2,0,1,0.027027027,0,0.013513514,0.3506,5
0,12,54,2,0,0,0.037037037,0,0,0.7351,5
0,11,57,2,0,4,0.035087719,0,0.070175439,0.4404,2
0,12,66,1,0,1,0.015151515,0,0.015151515,0,4
0,12,63,5,0,4,0.079365079,0,0.063492063,-0.6842,5
0,12,71,2,0,1,0.028169014,0,0.014084507,0.6908,5
0,12,58,2,0,2,0.034482759,0,0.034482759,0.5551,5
0,12,66,2,0,1,0.03030303,0,0.015151515,0.7905,5
0,12,67,2,0,2,0.029850746,0,0.029850746,0.8885,5
0,12,61,2,0,2,0.032786885,0,0.032786885,0.8402,4
0,12,64,2,0,3,0.03125,0,0.046875,0.3591,5
0,12,55,0,0,1,0,0,0.018181818,-0.5267,5
0,12,64,1,0,2,0.015625,0,0.03125,0,3
0,10,59,2,0,3,0.033898305,0,0.050847458,-0.4215,1
0,12,57,2,0,3,0.035087719,0,0.052631579,0.8261,5
0,11,58,2,0,4,0.034482759,0,0.068965517,-0.2755,3
0,12,59,1,0,1,0.016949153,0,0.016949153,-0.2235,2
0,12,56,2,0,1,0.035714286,0,0.017857143,0.5719,5
0,13,67,0,0,1,0,0,0.014925373,0.0516,4
0,11,62,2,0,3,0.032258065,0,0.048387097,0.851,5
0,12,64,1,0,1,0.015625,0,0.015625,0.2023,4
0,12,65,1,0,2,0.015384615,0,0.030769231,0,5
0,3,64,3,0,15,0.046875,0,0.234375,-0.2411,3
0,12,89,3,0,13,0.033707865,0,0.146067416,-0.6239,5
0,11,76,5,0,3,0.065789474,0,0.039473684,0.9087,5
0,11,70,4,0,1,0.057142857,0,0.014285714,0.4003,5
0,12,53,1,0,1,0.018867925,0,0.018867925,0.5709,5
0,12,54,1,0,1,0.018518519,0,0.018518519,0.6249,5
0,12,58,1,0,0,0.017241379,0,0,0,5
0,12,66,1,0,2,0.015151515,0,0.03030303,0,1
0,11,54,2,0,3,0.037037037,0,0.055555556,0.4215,2
0,11,71,2,0,2,0.028169014,0,0.028169014,0.6369,5
0,11,70,6,0,2,0.085714286,0,0.028571429,0.9201,5
0,11,54,2,0,2,0.037037037,0,0.037037037,0,5
0,12,63,1,0,2,0.015873016,0,0.031746032,0.3612,4
0,12,58,2,0,2,0.034482759,0,0.034482759,0,1
0,9,35,1,0,1,0.028571429,0,0.028571429,-0.2584,1
0,11,52,1,0,2,0.019230769,0,0.038461538,0.6696,5
0,12,64,2,1,3,0.03125,0.015625,0.046875,0.7717,5
0,11,55,2,0,3,0.036363636,0,0.054545455,0.3612,5
0,12,53,2,0,2,0.037735849,0,0.037735849,0.6369,5
0,9,45,1,0,1,0.022222222,0,0.022222222,0.5859,5
0,12,58,0,0,1,0,0,0.017241379,0.7178,5
0,12,67,1,0,1,0.014925373,0,0.014925373,0.8622,5
0,12,60,1,0,2,0.016666667,0,0.033333333,0.8481,5
0,11,53,3,0,4,0.056603774,0,0.075471698,0.6696,5
1,16,76,3,0,4,0.039473684,0,0.052631579,0.6114,5
1,17,86,2,0,2,0.023255814,0,0.023255814,0.7845,5
1,17,82,3,0,3,0.036585366,0,0.036585366,0.7722,5
1,16,67,2,0,3,0.029850746,0,0.044776119,0.6369,4
1,16,80,3,0,2,0.0375,0,0.025,0,5
1,19,78,2,0,1,0.025641026,0,0.012820513,0,2
1,19,95,2,0,1,0.021052632,0,0.010526316,0.6249,5
1,14,69,3,0,3,0.043478261,0,0.043478261,0.81,4
1,15,63,2,0,2,0.031746032,0,0.031746032,0.6249,4
1,17,85,2,0,3,0.023529412,0,0.035294118,0.34,5
1,16,84,3,0,3,0.035714286,0,0.035714286,0.3933,3
1,17,81,4,0,1,0.049382716,0,0.012345679,0.902,5
1,19,87,1,0,1,0.011494253,0,0.011494253,0.3612,3
1,15,69,2,0,3,0.028985507,0,0.043478261,0.5719,5
1,16,77,3,0,2,0.038961039,0,0.025974026,-0.5875,1
1,17,81,2,0,2,0.024691358,0,0.024691358,0.765,5
1,19,90,1,0,1,0.011111111,0,0.011111111,0,1
1,16,80,8,0,2,0.1,0,0.025,0.3695,5
1,15,72,3,0,5,0.041666667,0,0.069444444,-0.1516,5
1,17,71,2,0,1,0.028169014,0,0.014084507,0,5
1,18,89,2,0,2,0.02247191,0,0.02247191,0.0516,5
1,16,87,2,1,2,0.022988506,0.011494253,0.022988506,0.7717,5
1,16,70,3,1,3,0.042857143,0.014285714,0.042857143,0.8743,5
1,15,83,3,0,3,0.036144578,0,0.036144578,0.9,5
1,19,79,4,1,1,0.050632911,0.012658228,0.012658228,0,5
1,18,84,3,1,2,0.035714286,0.011904762,0.023809524,-0.3374,2
1,18,78,2,0,1,0.025641026,0,0.012820513,0,5
1,19,76,1,0,0,0.013157895,0,0,0,5
1,18,83,2,0,1,0.024096386,0,0.012048193,0.5719,5
1,15,67,2,0,1,0.029850746,0,0.014925373,0.2023,5
1,14,74,4,0,2,0.054054054,0,0.027027027,0.8995,5
1,18,77,3,1,1,0.038961039,0.012987013,0.012987013,-0.2755,2
1,17,79,2,0,3,0.025316456,0,0.037974684,-0.4019,5
1,16,74,3,1,2,0.040540541,0.013513514,0.027027027,0.7901,5
1,15,83,2,0,2,0.024096386,0,0.024096386,0.6369,5
1,17,76,2,0,1,0.026315789,0,0.013157895,0.4019,2
1,17,78,1,0,2,0.012820513,0,0.025641026,-0.6361,3
1,18,88,3,0,1,0.034090909,0,0.011363636,0.3612,5
1,17,87,1,0,2,0.011494253,0,0.022988506,0.8074,5
1,18,88,2,0,2,0.022727273,0,0.022727273,0.1796,5
1,16,73,2,1,1,0.02739726,0.01369863,0.01369863,-0.0516,1
1,12,66,4,0,4,0.060606061,0,0.060606061,-0.5216,3
0,12,56,2,0,2,0.035714286,0,0.035714286,0.6696,5
0,13,60,1,0,1,0.016666667,0,0.016666667,-0.2732,5
0,13,65,2,0,2,0.030769231,0,0.030769231,0.5719,4
0,12,70,2,0,2,0.028571429,0,0.028571429,0.7083,5
0,11,61,1,0,2,0.016393443,0,0.032786885,0.7783,5
0,13,60,2,0,4,0.033333333,0,0.066666667,0.5399,5
0,11,57,3,0,1,0.052631579,0,0.01754386,0.6249,3
0,13,70,2,0,2,0.028571429,0,0.028571429,0.6486,4
0,13,64,1,1,1,0.015625,0.015625,0.015625,0.8126,5
0,13,66,0,0,1,0,0,0.015151515,0.6369,5
0,13,74,2,0,3,0.027027027,0,0.040540541,0,2
0,13,66,3,0,2,0.045454545,0,0.03030303,0.8519,5
0,13,68,3,0,2,0.044117647,0,0.029411765,0.3451,5
0,13,57,1,0,1,0.01754386,0,0.01754386,-0.3595,3
0,12,76,8,0,6,0.105263158,0,0.078947368,0,5
0,12,51,7,0,2,0.137254902,0,0.039215686,0.8147,5
0,13,78,1,0,3,0.012820513,0,0.038461538,0.2023,5
0,11,54,2,0,1,0.037037037,0,0.018518519,0.3266,4
0,12,63,1,0,2,0.015873016,0,0.031746032,-0.2003,3
0,13,75,3,0,2,0.04,0,0.026666667,0.5994,4
0,13,63,2,0,3,0.031746032,0,0.047619048,0.91,5
0,12,73,2,0,2,0.02739726,0,0.02739726,0.7717,4
0,12,67,7,0,2,0.104477612,0,0.029850746,0.8367,5
0,12,62,3,0,5,0.048387097,0,0.080645161,0.4376,3
0,13,68,2,0,2,0.029411765,0,0.029411765,-0.1695,2
0,12,60,3,3,2,0.05,0.05,0.033333333,-0.3412,4
0,13,70,1,0,3,0.014285714,0,0.042857143,0.3252,1
0,13,71,3,0,2,0.042253521,0,0.028169014,0.7906,5
0,13,66,1,0,2,0.015151515,0,0.03030303,0.4535,5
0,13,65,1,0,2,0.015384615,0,0.030769231,0,3
0,12,54,2,0,2,0.037037037,0,0.037037037,0.7845,5
0,13,59,1,0,0,0.016949153,0,0,-0.3988,2
0,13,61,48,1,0,0.786885246,0.016393443,0,0.4201,5
0,13,70,1,0,2,0.014285714,0,0.028571429,0.7264,5
0,11,53,1,0,2,0.018867925,0,0.037735849,0.4588,3
0,13,73,5,0,2,0.068493151,0,0.02739726,-0.3412,5
0,11,72,3,0,3,0.041666667,0,0.041666667,0.9531,5
0,13,58,2,0,2,0.034482759,0,0.034482759,-0.1695,1
0,13,54,1,0,1,0.018518519,0,0.018518519,0.024,5
0,13,58,0,0,1,0,0,0.017241379,0.6588,4
0,12,58,3,0,1,0.051724138,0,0.017241379,0.6369,5
0,13,65,0,0,2,0,0,0.030769231,0.8511,5
1,14,81,2,0,3,0.024691358,0,0.037037037,0,5
1,18,81,3,0,1,0.037037037,0,0.012345679,0,5
1,18,85,3,2,2,0.035294118,0.023529412,0.023529412,0.7992,5
1,16,81,2,0,2,0.024691358,0,0.024691358,0.25,5
1,18,84,2,0,1,0.023809524,0,0.011904762,0.5719,5
1,18,81,2,0,1,0.024691358,0,0.012345679,0.5719,5
1,16,81,2,0,2,0.024691358,0,0.024691358,0.4404,5
1,19,91,3,0,1,0.032967033,0,0.010989011,0.6114,5
1,18,92,2,2,1,0.02173913,0.02173913,0.010869565,0.5719,4
1,16,64,2,0,3,0.03125,0,0.046875,-0.2288,5
1,18,80,2,0,2,0.025,0,0.025,0.5719,5
1,18,85,2,0,2,0.023529412,0,0.023529412,-0.4215,5
1,16,82,2,0,2,0.024390244,0,0.024390244,-0.4019,2
1,17,76,2,2,3,0.026315789,0.026315789,0.039473684,0.3875,5
1,19,95,2,0,1,0.021052632,0,0.010526316,0.0258,2
1,14,80,3,0,2,0.0375,0,0.025,0,5
1,16,77,2,0,2,0.025974026,0,0.025974026,0.4404,5
1,17,76,2,0,2,0.026315789,0,0.026315789,0.3382,5
1,15,78,2,0,2,0.025641026,0,0.025641026,-0.5256,5
1,15,70,2,0,2,0.028571429,0,0.028571429,-0.3612,5
1,19,102,2,0,1,0.019607843,0,0.009803922,0.4927,5
1,18,90,2,0,2,0.022222222,0,0.022222222,0.0589,3
1,18,90,2,0,1,0.022222222,0,0.011111111,0.4939,5
1,16,73,2,0,3,0.02739726,0,0.04109589,0.3291,5
1,17,85,1,0,2,0.011764706,0,0.023529412,0.4215,5
1,16,75,2,0,2,0.026666667,0,0.026666667,0.8242,5
1,13,63,1,0,1,0.015873016,0,0.015873016,0,3
1,17,85,2,0,2,0.023529412,0,0.023529412,0.8716,5
1,18,85,2,0,1,0.023529412,0,0.011764706,0.6114,5
1,17,77,2,0,2,0.025974026,0,0.025974026,0,1
1,16,90,2,0,2,0.022222222,0,0.022222222,0.7003,5
1,17,81,3,0,2,0.037037037,0,0.024691358,0.9169,5
1,17,78,1,0,3,0.012820513,0,0.038461538,0.204,5
1,16,83,2,0,3,0.024096386,0,0.036144578,0.8957,1
1,15,92,4,0,4,0.043478261,0,0.043478261,0.927,5
1,18,79,1,0,2,0.012658228,0,0.025316456,0.7579,5
1,18,94,2,0,1,0.021276596,0,0.010638298,0.5574,5
1,11,56,1,0,3,0.017857143,0,0.053571429,0.6249,3
1,16,82,3,0,2,0.036585366,0,0.024390244,0,5
1,19,80,1,0,0,0.0125,0,0,0.6908,5
0,14,71,2,0,1,0.028169014,0,0.014084507,0.8555,5
0,12,91,1,0,5,0.010989011,0,0.054945055,0.6901,5
0,14,76,2,0,2,0.026315789,0,0.026315789,0.2732,5
0,14,70,2,0,2,0.028571429,0,0.028571429,0.5719,5
0,14,73,1,0,2,0.01369863,0,0.02739726,-0.0258,2
0,14,78,2,0,3,0.025641026,0,0.038461538,-0.2748,5
0,12,91,3,0,7,0.032967033,0,0.076923077,0.784,5
0,14,71,3,0,3,0.042253521,0,0.042253521,0.8316,5
0,14,71,1,0,3,0.014084507,0,0.042253521,-0.3071,2
0,14,71,2,0,2,0.028169014,0,0.028169014,0,1
0,12,92,10,0,5,0.108695652,0,0.054347826,0.8374,5
0,14,72,3,0,3,0.041666667,0,0.041666667,0.7184,5
0,14,80,3,0,3,0.0375,0,0.0375,0.8519,4
0,14,79,7,0,4,0.088607595,0,0.050632911,0.9246,5
0,12,68,0,0,3,0,0,0.044117647,-0.2714,4
0,14,61,0,0,0,0,0,0,0.6908,5
0,14,74,2,0,4,0.027027027,0,0.054054054,0.2732,5
0,14,68,1,0,2,0.014705882,0,0.029411765,0.4019,4
0,14,61,1,0,3,0.016393443,0,0.049180328,0,5
0,12,65,3,0,3,0.046153846,0,0.046153846,0.7964,5
0,14,71,0,0,2,0,0,0.028169014,0.8481,5
0,14,79,1,0,1,0.012658228,0,0.012658228,0.8169,5
0,14,74,4,0,2,0.054054054,0,0.027027027,0.4404,2
0,13,66,1,0,1,0.015151515,0,0.015151515,0.552,5
0,14,91,3,0,3,0.032967033,0,0.032967033,-0.4572,4
0,14,73,1,0,3,0.01369863,0,0.04109589,0.1368,3
0,13,60,1,0,3,0.016666667,0,0.05,0.5719,5
0,14,71,2,0,2,0.028169014,0,0.028169014,0.3786,5
0,14,68,1,0,2,0.014705882,0,0.029411765,0.0632,5
0,14,93,3,0,5,0.032258065,0,0.053763441,0.9296,5
0,13,78,2,0,2,0.025641026,0,0.025641026,0,2
0,12,65,3,1,4,0.046153846,0.015384615,0.061538462,0.4939,5
0,13,83,2,4,3,0.024096386,0.048192771,0.036144578,-0.5423,4
0,14,81,3,0,0,0.037037037,0,0,0.5849,4
0,12,80,11,0,3,0.1375,0,0.0375,0.5719,5
